conversation_id,patient_message,doctor_response,intent,sentiment,summary,key_points
391,The rash has spread despite using the prescribed cream - what now?,I'm very encouraged by your progress! The treatment is working exactly as we hoped.,follow_up,positive,Patient followed up regarding previous consultation. Communication had an optimistic tone.,"spread, despite, using, prescribed, cream"
392,I've been having chest palpitations that last several minutes at a time.,These symptoms raise some red flags for me. I want to make sure we don't miss anything important.,discuss_symptoms,concerned,Patient described current health symptoms. Communication expressed worry or caution.,"having, chest, palpitations, several, minutes"
393,My pharmacy says they need prior authorization for my new cholesterol meds.,This is critical - I'm sending an emergency prescription to your pharmacy to be ready within the hour.,ask_prescription,urgent,Patient asked for medication renewal or advice. Communication emphasized immediate action needed.,"pharmacy, prior, authorization, cholesterol, meds."
394,I have severe diarrhea and vomiting since last night - can't keep anything down.,"Given what you've described, we need to run tests immediately. This requires urgent attention.",discuss_symptoms,urgent,Patient described current health symptoms. Communication emphasized immediate action needed.,"severe, diarrhea, vomiting, since, night"
395,I've been waiting 45 minutes past my scheduled appointment time.,This level of service is completely unacceptable. I share your frustration entirely.,complaint,negative,Patient reported dissatisfaction or issues. Communication expressed concerns or dissatisfaction.,"waiting, minutes, scheduled, appointment, time."
396,I completed the treatment but still feel fatigued - what next?,These test results raise some concerns for me. Let's take a closer look at what's happening.,follow_up,concerned,Patient followed up regarding previous consultation. Communication expressed worry or caution.,"completed, treatment, still, fatigued, next?"
397,The biopsy results came back - can we discuss them at my next visit?,These test results are not what we hoped for. We need to reconsider our approach immediately.,follow_up,negative,Patient followed up regarding previous consultation. Communication expressed concerns or dissatisfaction.,"biopsy, results, discuss, visit?"
398,My blood sugar levels have stabilized - do I still need the same dosage?,Glad you're following up. How have your symptoms progressed since we last spoke?,follow_up,neutral,Patient followed up regarding previous consultation. Communication was matter-of-fact.,"blood, sugar, levels, stabilized, still"
399,"My joints are swollen and painful, especially in the mornings.",These symptoms need immediate investigation. I'm going to expedite some tests right away.,discuss_symptoms,urgent,Patient described current health symptoms. Communication emphasized immediate action needed.,"joints, swollen, painful,, especially, mornings."
400,Where can I park when coming for my appointment?,I'm happy to confirm that we accept your insurance with excellent coverage options.,general_questions,positive,Patient asked general information about services. Communication had an optimistic tone.,"Where, coming, appointment?"
401,Can I book a follow-up with Dr. Smith for my post-op check?,The scheduling protocol allows for a consultation on the requested date pending insurance verification.,request_appointment,formal,Patient requested a future consultation. Communication was professional and technical.,"follow-up, Smith, post-op, check?"
402,My child needs a sports physical - do you have pediatric appointments tomorrow?,I regret to inform you that Dr. Smith's schedule is completely full for the next month.,request_appointment,negative,Patient requested a future consultation. Communication expressed concerns or dissatisfaction.,"child, needs, sports, physical, pediatric"
403,Do I need a new prescription for my ongoing thyroid medication?,I'm pleased to renew this prescription for you. The treatment seems to be working very well.,ask_prescription,positive,Patient asked for medication renewal or advice. Communication had an optimistic tone.,"prescription, ongoing, thyroid, medication?"
404,The receptionist was very rude when I called to reschedule.,This level of service is completely unacceptable. I share your frustration entirely.,complaint,negative,Patient reported dissatisfaction or issues. Communication expressed concerns or dissatisfaction.,"receptionist, called, reschedule."
405,The nurse didn't return my urgent call about medication side effects.,Your experience worries me greatly. No patient should face these kinds of issues.,complaint,concerned,Patient reported dissatisfaction or issues. Communication expressed worry or caution.,"nurse, didn't, return, urgent, about"
406,The prescription you sent was out of stock at my pharmacy with no alternatives.,"Given the severity of this issue, I'm taking immediate steps to address it today.",complaint,urgent,Patient reported dissatisfaction or issues. Communication emphasized immediate action needed.,"prescription, stock, pharmacy, alternatives."
407,The antibiotics helped but my sinus infection isn't completely gone.,These follow-up symptoms require urgent attention. Can you come to the office today?,follow_up,urgent,Patient followed up regarding previous consultation. Communication emphasized immediate action needed.,"antibiotics, helped, sinus, infection, isn't"
408,Where can I park when coming for my appointment?,"You know what, parking is actually free on weekends - a little bonus for our Saturday patients!",general_questions,friendly,Patient asked general information about services. Communication was warm and personable.,"Where, coming, appointment?"
409,I lost my prescription slip for the antibiotics - can you reissue?,I'm concerned about renewing this medication without seeing you first. These side effects are troubling.,ask_prescription,negative,Patient asked for medication renewal or advice. Communication expressed concerns or dissatisfaction.,"prescription, antibiotics, reissue?"
410,What's your policy on late cancellations?,We accept most major insurance plans. May I have your member ID to verify?,general_questions,neutral,Patient asked general information about services. Communication was matter-of-fact.,"What's, policy, cancellations?"
411,Which hospital are you affiliated with for emergencies?,"Our regular hours are 8am-6pm weekdays, with urgent care until 8pm.",general_questions,neutral,Patient asked general information about services. Communication was matter-of-fact.,"Which, hospital, affiliated, emergencies?"
412,Are there any weekend slots available for a general consultation?,I'm so sorry about the wait times lately. Let me do my best to find something that works for you.,request_appointment,apologetic,Patient requested a future consultation. Communication included regret or apologies.,"there, weekend, slots, available, general"
413,The doctor didn't explain my diagnosis clearly - I have many unanswered questions.,I am so sorry this happened to you. There's no excuse for this kind of treatment.,complaint,apologetic,Patient reported dissatisfaction or issues. Communication included regret or apologies.,"doctor, didn't, explain, diagnosis, clearly"
414,The billing department charged me for services I never received.,I sincerely apologize for this experience - it's completely our fault and we will make it right.,complaint,apologetic,Patient reported dissatisfaction or issues. Communication included regret or apologies.,"billing, department, charged, services, never"
415,I lost my prescription slip for the antibiotics - can you reissue?,"Let me verify - you need a refill for your medication, correct?",ask_prescription,neutral,Patient asked for medication renewal or advice. Communication was matter-of-fact.,"prescription, antibiotics, reissue?"
416,I've had a persistent headache for three days now with blurred vision.,That sounds notable. Have you noticed any triggers or patterns to when this occurs?,discuss_symptoms,neutral,Patient described current health symptoms. Communication was matter-of-fact.,"persistent, headache, three, blurred, vision."
417,I need to schedule my annual diabetes screening and checkup.,I'd be happy to schedule that for you! We have some excellent time slots available.,request_appointment,positive,Patient requested a future consultation. Communication had an optimistic tone.,"schedule, annual, diabetes, screening, checkup."
418,I lost my prescription slip for the antibiotics - can you reissue?,The clinical protocol indicates that medication adjustment may be warranted based on reported efficacy.,ask_prescription,formal,Patient asked for medication renewal or advice. Communication was professional and technical.,"prescription, antibiotics, reissue?"
419,I'm experiencing shortness of breath even with minimal activity.,I'm sorry you've been dealing with this discomfort. We should have caught this during your last visit.,discuss_symptoms,apologetic,Patient described current health symptoms. Communication included regret or apologies.,"experiencing, shortness, breath, minimal, activity."
420,My pharmacy says they need prior authorization for my new cholesterol meds.,I'm a bit worried about these side effects you're mentioning. Let's discuss alternatives to this medication.,ask_prescription,concerned,Patient asked for medication renewal or advice. Communication expressed worry or caution.,"pharmacy, prior, authorization, cholesterol, meds."
421,The rash has spread despite using the prescribed cream - what now?,"You know, I've been thinking about your case - sounds like you're really making progress!",follow_up,friendly,Patient followed up regarding previous consultation. Communication was warm and personable.,"spread, despite, using, prescribed, cream"
422,The physical therapy exercises caused more pain - is this normal?,Hey there! So good to hear from you! How are you feeling after our last appointment?,follow_up,friendly,Patient followed up regarding previous consultation. Communication was warm and personable.,"physical, therapy, exercises, caused, normal?"
423,Do I need a new prescription for my ongoing thyroid medication?,I can certainly renew that. Has your current dosage been effective for you?,ask_prescription,neutral,Patient asked for medication renewal or advice. Communication was matter-of-fact.,"prescription, ongoing, thyroid, medication?"
424,The antidepressant dosage doesn't seem effective anymore - can we adjust?,"Upon review of your medical history, a prescription renewal is authorized pending pharmacy verification.",ask_prescription,formal,Patient asked for medication renewal or advice. Communication was professional and technical.,"antidepressant, dosage, doesn't, effective, anymore"
425,Which hospital are you affiliated with for emergencies?,I apologize that our holiday schedule is so limited. I know it can make things difficult.,general_questions,apologetic,Patient asked general information about services. Communication included regret or apologies.,"Which, hospital, affiliated, emergencies?"
426,I'm traveling abroad and need a 3-month supply of my blood thinners.,"Great news! Your lab results look excellent, so I'm happy to continue your current medication.",ask_prescription,positive,Patient asked for medication renewal or advice. Communication had an optimistic tone.,"traveling, abroad, 3-month, supply, blood"
427,I've had a persistent headache for three days now with blurred vision.,These symptoms are concerning and require immediate attention. I'm not satisfied with what I'm hearing.,discuss_symptoms,negative,Patient described current health symptoms. Communication expressed concerns or dissatisfaction.,"persistent, headache, three, blurred, vision."
428,The nurse didn't return my urgent call about medication side effects.,The administrative team will conduct a thorough investigation into the reported procedural deviation.,complaint,formal,Patient reported dissatisfaction or issues. Communication was professional and technical.,"nurse, didn't, return, urgent, about"
429,What are your clinic hours on holidays?,We accept most major insurance plans. May I have your member ID to verify?,general_questions,neutral,Patient asked general information about services. Communication was matter-of-fact.,"clinic, hours, holidays?"
430,What COVID safety measures are you currently following?,Great question! We're pleased to offer extended holiday hours for your convenience.,general_questions,positive,Patient asked general information about services. Communication had an optimistic tone.,"COVID, safety, measures, currently, following?"
431,I completed the treatment but still feel fatigued - what next?,I'm very encouraged by your progress! The treatment is working exactly as we hoped.,follow_up,positive,Patient followed up regarding previous consultation. Communication had an optimistic tone.,"completed, treatment, still, fatigued, next?"
432,Which hospital are you affiliated with for emergencies?,I'm happy to confirm that we accept your insurance with excellent coverage options.,general_questions,positive,Patient asked general information about services. Communication had an optimistic tone.,"Which, hospital, affiliated, emergencies?"
433,The rash has spread despite using the prescribed cream - what now?,I'm very encouraged by your progress! The treatment is working exactly as we hoped.,follow_up,positive,Patient followed up regarding previous consultation. Communication had an optimistic tone.,"spread, despite, using, prescribed, cream"
434,The billing department charged me for services I never received.,I'm deeply troubled by what you experienced. This isn't the care standard we aim to provide.,complaint,concerned,Patient reported dissatisfaction or issues. Communication expressed worry or caution.,"billing, department, charged, services, never"
435,I've been tracking my blood pressure as instructed - should I continue the meds?,"Upon review of your follow-up data, clinical parameters suggest modification of the treatment protocol.",follow_up,formal,Patient followed up regarding previous consultation. Communication was professional and technical.,"tracking, blood, pressure, instructed, should"
436,There's a strange numbness in my left arm that won't go away.,I'm quite worried about these symptoms. They indicate a potentially serious condition we need to address.,discuss_symptoms,negative,Patient described current health symptoms. Communication expressed concerns or dissatisfaction.,"There's, strange, numbness, won't, away."
437,The prescription you sent was out of stock at my pharmacy with no alternatives.,I sincerely apologize for this experience - it's completely our fault and we will make it right.,complaint,apologetic,Patient reported dissatisfaction or issues. Communication included regret or apologies.,"prescription, stock, pharmacy, alternatives."
438,Your online portal isn't working and I can't access my medical records.,This is a serious failure on our part. I'm deeply troubled by what you've experienced.,complaint,negative,Patient reported dissatisfaction or issues. Communication expressed concerns or dissatisfaction.,"online, portal, isn't, working, can't"
439,How do I get a copy of my medical records transferred to another provider?,We accept most major insurance plans. May I have your member ID to verify?,general_questions,neutral,Patient asked general information about services. Communication was matter-of-fact.,"medical, records, transferred, another, provider?"
440,Do I need a new prescription for my ongoing thyroid medication?,No problem at all with that refill! I'll take care of it right away so you don't have to worry.,ask_prescription,friendly,Patient asked for medication renewal or advice. Communication was warm and personable.,"prescription, ongoing, thyroid, medication?"
441,What COVID safety measures are you currently following?,"For urgent needs, please note our special holiday triage line is always available.",general_questions,urgent,Patient asked general information about services. Communication emphasized immediate action needed.,"COVID, safety, measures, currently, following?"
442,My child needs a sports physical - do you have pediatric appointments tomorrow?,I'm putting you down for our emergency slot at 3pm today. Please arrive 15 minutes early.,request_appointment,urgent,Patient requested a future consultation. Communication emphasized immediate action needed.,"child, needs, sports, physical, pediatric"
443,I need to schedule a physical exam before my overseas trip next month.,I'm a bit worried about waiting too long for this appointment. Let me see what I can do to expedite it.,request_appointment,concerned,Patient requested a future consultation. Communication expressed worry or caution.,"schedule, physical, before, overseas, month."
444,The physical therapy exercises caused more pain - is this normal?,These are excellent results. You're responding to treatment better than expected.,follow_up,positive,Patient followed up regarding previous consultation. Communication had an optimistic tone.,"physical, therapy, exercises, caused, normal?"
445,The antidepressant dosage doesn't seem effective anymore - can we adjust?,I can certainly renew that. Has your current dosage been effective for you?,ask_prescription,neutral,Patient asked for medication renewal or advice. Communication was matter-of-fact.,"antidepressant, dosage, doesn't, effective, anymore"
446,Can you prescribe something stronger for my chronic back pain?,No problem at all with that refill! I'll take care of it right away so you don't have to worry.,ask_prescription,friendly,Patient asked for medication renewal or advice. Communication was warm and personable.,"prescribe, something, stronger, chronic, pain?"
447,I'm experiencing shortness of breath even with minimal activity.,These symptoms are concerning and require immediate attention. I'm not satisfied with what I'm hearing.,discuss_symptoms,negative,Patient described current health symptoms. Communication expressed concerns or dissatisfaction.,"experiencing, shortness, breath, minimal, activity."
448,My blood sugar levels have stabilized - do I still need the same dosage?,These test results raise some concerns for me. Let's take a closer look at what's happening.,follow_up,concerned,Patient followed up regarding previous consultation. Communication expressed worry or caution.,"blood, sugar, levels, stabilized, still"
449,The physical therapy exercises caused more pain - is this normal?,Let's review your case. What improvements have you noticed with the treatment?,follow_up,neutral,Patient followed up regarding previous consultation. Communication was matter-of-fact.,"physical, therapy, exercises, caused, normal?"
450,The antibiotics helped but my sinus infection isn't completely gone.,Let's review your case. What improvements have you noticed with the treatment?,follow_up,neutral,Patient followed up regarding previous consultation. Communication was matter-of-fact.,"antibiotics, helped, sinus, infection, isn't"
451,I have severe diarrhea and vomiting since last night - can't keep anything down.,These symptoms need immediate investigation. I'm going to expedite some tests right away.,discuss_symptoms,urgent,Patient described current health symptoms. Communication emphasized immediate action needed.,"severe, diarrhea, vomiting, since, night"
452,I'd prefer a telehealth visit if available - when's the next opening?,Let me check our availability. Are you looking for something this week or next?,request_appointment,neutral,Patient requested a future consultation. Communication was matter-of-fact.,"prefer, telehealth, visit, available, when's"
453,Can I book a follow-up with Dr. Smith for my post-op check?,"You know what, I remember you from your last visit! Let's find a perfect time that works for you.",request_appointment,friendly,Patient requested a future consultation. Communication was warm and personable.,"follow-up, Smith, post-op, check?"
454,Could I get an appointment with the cardiology department?,Great news! We have several convenient openings that should work perfectly for your schedule.,request_appointment,positive,Patient requested a future consultation. Communication had an optimistic tone.,"Could, appointment, cardiology, department?"
455,Your online portal isn't working and I can't access my medical records.,I am so sorry this happened to you. There's no excuse for this kind of treatment.,complaint,apologetic,Patient reported dissatisfaction or issues. Communication included regret or apologies.,"online, portal, isn't, working, can't"
456,Do I need a new prescription for my ongoing thyroid medication?,I'm pleased to renew this prescription for you. The treatment seems to be working very well.,ask_prescription,positive,Patient asked for medication renewal or advice. Communication had an optimistic tone.,"prescription, ongoing, thyroid, medication?"
457,It's been 2 weeks since my surgery - when should I come for a wound check?,Let's review your case. What improvements have you noticed with the treatment?,follow_up,neutral,Patient followed up regarding previous consultation. Communication was matter-of-fact.,"weeks, since, surgery, should, wound"
458,There's sharp pain in my lower right abdomen that comes and goes.,These symptoms raise some red flags for me. I want to make sure we don't miss anything important.,discuss_symptoms,concerned,Patient described current health symptoms. Communication expressed worry or caution.,"There's, sharp, lower, right, abdomen"
459,I completed the treatment but still feel fatigued - what next?,I apologize that you're still experiencing these symptoms. We should have addressed this differently.,follow_up,apologetic,Patient followed up regarding previous consultation. Communication included regret or apologies.,"completed, treatment, still, fatigued, next?"
460,What are your clinic hours on holidays?,"You know what, parking is actually free on weekends - a little bonus for our Saturday patients!",general_questions,friendly,Patient asked general information about services. Communication was warm and personable.,"clinic, hours, holidays?"
461,The prescription you sent was out of stock at my pharmacy with no alternatives.,I'm deeply troubled by what you experienced. This isn't the care standard we aim to provide.,complaint,concerned,Patient reported dissatisfaction or issues. Communication expressed worry or caution.,"prescription, stock, pharmacy, alternatives."
462,I need to schedule my annual diabetes screening and checkup.,I'd be happy to schedule that for you! We have some excellent time slots available.,request_appointment,positive,Patient requested a future consultation. Communication had an optimistic tone.,"schedule, annual, diabetes, screening, checkup."
463,I need to schedule a physical exam before my overseas trip next month.,The scheduling protocol allows for a consultation on the requested date pending insurance verification.,request_appointment,formal,Patient requested a future consultation. Communication was professional and technical.,"schedule, physical, before, overseas, month."
464,I lost my prescription slip for the antibiotics - can you reissue?,"These symptoms concern me - before renewing, I'd like to check if this medication is still right for you.",ask_prescription,concerned,Patient asked for medication renewal or advice. Communication expressed worry or caution.,"prescription, antibiotics, reissue?"
465,What are your clinic hours on holidays?,I regret to inform you that we no longer accept that insurance plan as of last month.,general_questions,negative,Patient asked general information about services. Communication expressed concerns or dissatisfaction.,"clinic, hours, holidays?"
466,There's a strange numbness in my left arm that won't go away.,I'm quite worried about these symptoms. They indicate a potentially serious condition we need to address.,discuss_symptoms,negative,Patient described current health symptoms. Communication expressed concerns or dissatisfaction.,"There's, strange, numbness, won't, away."
467,My blood sugar levels have stabilized - do I still need the same dosage?,I'm not satisfied with your progress. These symptoms indicate the treatment isn't working.,follow_up,negative,Patient followed up regarding previous consultation. Communication expressed concerns or dissatisfaction.,"blood, sugar, levels, stabilized, still"
468,Your online portal isn't working and I can't access my medical records.,I sincerely apologize for this experience - it's completely our fault and we will make it right.,complaint,apologetic,Patient reported dissatisfaction or issues. Communication included regret or apologies.,"online, portal, isn't, working, can't"
469,I'm having bad side effects from the new medication - can we switch?,I'm pleased to renew this prescription for you. The treatment seems to be working very well.,ask_prescription,positive,Patient asked for medication renewal or advice. Communication had an optimistic tone.,"having, effects, medication, switch?"
470,What COVID safety measures are you currently following?,This information is critical - our emergency services remain open 24/7 including all holidays.,general_questions,urgent,Patient asked general information about services. Communication emphasized immediate action needed.,"COVID, safety, measures, currently, following?"
471,The physical therapy exercises caused more pain - is this normal?,I'm very encouraged by your progress! The treatment is working exactly as we hoped.,follow_up,positive,Patient followed up regarding previous consultation. Communication had an optimistic tone.,"physical, therapy, exercises, caused, normal?"
472,My child needs a sports physical - do you have pediatric appointments tomorrow?,I'm so sorry about the wait times lately. Let me do my best to find something that works for you.,request_appointment,apologetic,Patient requested a future consultation. Communication included regret or apologies.,"child, needs, sports, physical, pediatric"
473,There's a strange numbness in my left arm that won't go away.,Thank you for providing such clear details about your symptoms. This gives us a promising starting point for treatment.,discuss_symptoms,positive,Patient described current health symptoms. Communication had an optimistic tone.,"There's, strange, numbness, won't, away."
474,There's sharp pain in my lower right abdomen that comes and goes.,I'm genuinely concerned about what you're experiencing. Let's take these symptoms very seriously.,discuss_symptoms,concerned,Patient described current health symptoms. Communication expressed worry or caution.,"There's, sharp, lower, right, abdomen"
475,"My joints are swollen and painful, especially in the mornings.",I'm genuinely concerned about what you're experiencing. Let's take these symptoms very seriously.,discuss_symptoms,concerned,Patient described current health symptoms. Communication expressed worry or caution.,"joints, swollen, painful,, especially, mornings."
476,I need to schedule my annual diabetes screening and checkup.,"Hey, no problem at all! I can totally squeeze you in this Friday - how does that sound?",request_appointment,friendly,Patient requested a future consultation. Communication was warm and personable.,"schedule, annual, diabetes, screening, checkup."
477,Can you prescribe something stronger for my chronic back pain?,"Given your situation, I'm authorizing an immediate refill that you can pick up today.",ask_prescription,urgent,Patient asked for medication renewal or advice. Communication emphasized immediate action needed.,"prescribe, something, stronger, chronic, pain?"
478,I need to schedule a physical exam before my overseas trip next month.,"Hey, no problem at all! I can totally squeeze you in this Friday - how does that sound?",request_appointment,friendly,Patient requested a future consultation. Communication was warm and personable.,"schedule, physical, before, overseas, month."
479,Can I book a follow-up with Dr. Smith for my post-op check?,"You know what, I remember you from your last visit! Let's find a perfect time that works for you.",request_appointment,friendly,Patient requested a future consultation. Communication was warm and personable.,"follow-up, Smith, post-op, check?"
480,I've been tracking my blood pressure as instructed - should I continue the meds?,I'm actually quite worried about these lingering symptoms. They shouldn't still be present.,follow_up,concerned,Patient followed up regarding previous consultation. Communication expressed worry or caution.,"tracking, blood, pressure, instructed, should"
481,My test results were supposed to be ready yesterday but still aren't available.,Your experience worries me greatly. No patient should face these kinds of issues.,complaint,concerned,Patient reported dissatisfaction or issues. Communication expressed worry or caution.,"results, supposed, ready, yesterday, still"
482,I'd like to make a same-day urgent appointment if possible.,Let me check our availability. Are you looking for something this week or next?,request_appointment,neutral,Patient requested a future consultation. Communication was matter-of-fact.,"same-day, urgent, appointment, possible."
483,The biopsy results came back - can we discuss them at my next visit?,These are excellent results. You're responding to treatment better than expected.,follow_up,positive,Patient followed up regarding previous consultation. Communication had an optimistic tone.,"biopsy, results, discuss, visit?"
484,I need to schedule a physical exam before my overseas trip next month.,I can help with that. Would you prefer an early morning or late afternoon appointment?,request_appointment,neutral,Patient requested a future consultation. Communication was matter-of-fact.,"schedule, physical, before, overseas, month."
485,The physical therapy exercises caused more pain - is this normal?,"Upon review of your follow-up data, clinical parameters suggest modification of the treatment protocol.",follow_up,formal,Patient followed up regarding previous consultation. Communication was professional and technical.,"physical, therapy, exercises, caused, normal?"
486,There's sharp pain in my lower right abdomen that comes and goes.,I'm quite worried about these symptoms. They indicate a potentially serious condition we need to address.,discuss_symptoms,negative,Patient described current health symptoms. Communication expressed concerns or dissatisfaction.,"There's, sharp, lower, right, abdomen"
487,I'd like to make a same-day urgent appointment if possible.,Let me check our availability. Are you looking for something this week or next?,request_appointment,neutral,Patient requested a future consultation. Communication was matter-of-fact.,"same-day, urgent, appointment, possible."
488,There's sharp pain in my lower right abdomen that comes and goes.,These symptoms are concerning and require immediate attention. I'm not satisfied with what I'm hearing.,discuss_symptoms,negative,Patient described current health symptoms. Communication expressed concerns or dissatisfaction.,"There's, sharp, lower, right, abdomen"
489,The doctor didn't explain my diagnosis clearly - I have many unanswered questions.,This is a serious failure on our part. I'm deeply troubled by what you've experienced.,complaint,negative,Patient reported dissatisfaction or issues. Communication expressed concerns or dissatisfaction.,"doctor, didn't, explain, diagnosis, clearly"
490,My test results were supposed to be ready yesterday but still aren't available.,Thank you for bringing this to our attention. This isn't our usual standard.,complaint,neutral,Patient reported dissatisfaction or issues. Communication was matter-of-fact.,"results, supposed, ready, yesterday, still"
491,Where can I park when coming for my appointment?,I regret to inform you that we no longer accept that insurance plan as of last month.,general_questions,negative,Patient asked general information about services. Communication expressed concerns or dissatisfaction.,"Where, coming, appointment?"
492,Do I need a new prescription for my ongoing thyroid medication?,"These symptoms concern me - before renewing, I'd like to check if this medication is still right for you.",ask_prescription,concerned,Patient asked for medication renewal or advice. Communication expressed worry or caution.,"prescription, ongoing, thyroid, medication?"
493,My pharmacy says they need prior authorization for my new cholesterol meds.,"Let me verify - you need a refill for your medication, correct?",ask_prescription,neutral,Patient asked for medication renewal or advice. Communication was matter-of-fact.,"pharmacy, prior, authorization, cholesterol, meds."
494,Do you provide interpreter services for non-English speakers?,We accept most major insurance plans. May I have your member ID to verify?,general_questions,neutral,Patient asked general information about services. Communication was matter-of-fact.,"provide, interpreter, services, non-English, speakers?"
495,The rash has spread despite using the prescribed cream - what now?,These test results raise some concerns for me. Let's take a closer look at what's happening.,follow_up,concerned,Patient followed up regarding previous consultation. Communication expressed worry or caution.,"spread, despite, using, prescribed, cream"
496,My child needs a sports physical - do you have pediatric appointments tomorrow?,Let me check our availability. Are you looking for something this week or next?,request_appointment,neutral,Patient requested a future consultation. Communication was matter-of-fact.,"child, needs, sports, physical, pediatric"
497,The doctor didn't explain my diagnosis clearly - I have many unanswered questions.,I am so sorry this happened to you. There's no excuse for this kind of treatment.,complaint,apologetic,Patient reported dissatisfaction or issues. Communication included regret or apologies.,"doctor, didn't, explain, diagnosis, clearly"
498,There's sharp pain in my lower right abdomen that comes and goes.,These symptoms need immediate investigation. I'm going to expedite some tests right away.,discuss_symptoms,urgent,Patient described current health symptoms. Communication emphasized immediate action needed.,"There's, sharp, lower, right, abdomen"
499,Do you accept my new insurance plan?,"You know what, parking is actually free on weekends - a little bonus for our Saturday patients!",general_questions,friendly,Patient asked general information about services. Communication was warm and personable.,"accept, insurance, plan?"
500,My blood sugar levels have stabilized - do I still need the same dosage?,Let's review your case. What improvements have you noticed with the treatment?,follow_up,neutral,Patient followed up regarding previous consultation. Communication was matter-of-fact.,"blood, sugar, levels, stabilized, still"
